competitor,uid,path_str,level,is_leaf,comp_items,best_staples,best_score,matched,coverage,DG,WM,gap_type,AAS,CRS,sibling_coverage,concept_id,O_node,label,O
OfficeDepot,OfficeDepot::Breakroom,Breakroom,1,False,4187.0,Restaurant & Foodservice Supplies > Restaurant Storage & Transport > Kitchen Racks,0.643810510635376,True,0.9875115633672525,0.9616618925165925,11.519754245242769,DEEPEN,93.07310425766856,68.2904731191158,,13,0.21491671876273852,,
OfficeDepot,OfficeDepot::Breakroom > Appliances,Breakroom > Appliances,2,False,1104.0,"Coffee, Water & Snacks > Breakroom Appliances",0.6223183879118153,True,0.9746606334841629,0.1418367121384172,5.973205904940695,PARITY,92.59998080270736,76.29921259842519,0.9919229574401989,189,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling,Breakroom > Appliances > Heating & Cooling,3,False,383.0,Facilities > Heating & Cooling,0.6988549730804591,True,1.0,0.684394942969111,0.0,PARITY,98.83656509695291,62.15317667536988,0.961218836565097,521,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Air Conditioners & Accessories,Breakroom > Appliances > Heating & Cooling > Air Conditioners & Accessories,4,True,122.0,Facilities > Heating & Cooling > Air Conditioners,0.8068876237537864,True,1.0,0.6645687809398133,0.0,PARITY,100.0,63.259259259259245,1.0,522,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Air Purifiers & Filters,Breakroom > Appliances > Heating & Cooling > Air Purifiers & Filters,4,True,54.0,Facilities > Air Quality > Air Purifier Filters,0.7102230466622554,True,1.0,1.002375306065391,0.0,DEEPEN,100.0,58.333333333333336,1.0,433,0.2225103734439834,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Fans,Breakroom > Appliances > Heating & Cooling > Fans,4,True,99.0,Facilities > Heating & Cooling > Ceiling Fans,0.6144275040295127,True,1.0,-0.48750207358185627,0.0,PARITY,100.0,66.04629629629629,1.0,523,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Heaters,Breakroom > Appliances > Heating & Cooling > Heaters,4,True,86.0,Facilities > Heating & Cooling > Heaters,0.9210099123214657,True,1.0,0.7999728065969021,0.0,DEEPEN,100.0,60.43981481481481,1.0,524,0.1817142116182573,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Heating & Cooling > Humidifiers,Breakroom > Appliances > Heating & Cooling > Humidifiers,4,True,22.0,Facilities > Air Quality > Humidifiers,0.7395811867221354,True,1.0,0.5956221604260676,0.0,PARITY,100.0,54.574074074074076,1.0,436,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen,Breakroom > Appliances > Kitchen,3,False,675.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools,0.4720375452125083,True,0.9585185185185185,-0.19935585460771676,5.973205904940695,PARITY,88.84657348138326,47.997737804213365,1.0,13,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Blenders,Breakroom > Appliances > Kitchen > Blenders,4,True,90.0,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",0.5146456049791704,True,1.0,1.5625768326758465,0.0,DEEPEN,88.32033887058876,73.08333333333333,0.9521367521367521,190,0.16871009825764083,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Can Openers,Breakroom > Appliances > Kitchen > Can Openers,4,True,13.0,"Shipping, Packing & Mailing Supplies > Mailing Supplies > Letter Openers",0.3386743908539662,False,1.0,0.0,0.0,PARITY,68.3816551909114,19.341812922744218,0.9577039274924471,1763,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Coffee Grinders,Breakroom > Appliances > Kitchen > Coffee Grinders,4,True,3.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",0.7313541514964098,True,1.0,-0.20144644770363662,0.0,PARITY,95.57655655029957,62.79166666666667,0.9583333333333334,206,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Coffee Makers,Breakroom > Appliances > Kitchen > Coffee Makers,4,True,115.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",0.5916323614047226,True,1.0,-1.2820662756963843,0.0,PARITY,98.5,85.93700787401575,0.95,202,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Cookers,Breakroom > Appliances > Kitchen > Cookers,4,True,67.0,Appliances & Kitchenware > Small Appliances > Egg Cookers & Servers,0.42870135387783537,False,1.0,0.0,0.0,PARITY,68.26895841876957,15.444305065285738,0.9539473684210527,1764,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Dishwashers,Breakroom > Appliances > Kitchen > Dishwashers,4,True,7.0,Appliances & Kitchenware > Major Appliances > Dishwashers,0.7534167666057663,True,1.0,1.8341070170571472,0.0,DEEPEN,77.19275053421273,60.41263773348643,0.9580838323353293,29,0.24673991217907024,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Food Processors,Breakroom > Appliances > Kitchen > Food Processors,4,True,20.0,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",0.6467502317028687,True,1.0,0.09623976388241973,0.0,PARITY,91.33745804211989,73.08333333333333,0.9572519083969465,190,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Food Slicers,Breakroom > Appliances > Kitchen > Food Slicers,4,True,3.0,"Appliances & Kitchenware > Kitchenware > Kitchen Tools > Food Mills, Shavers & Spice Grinders",0.24172047943213507,False,1.0,0.0,0.0,PARITY,68.400537366138,0.0,0.9583333333333334,1765,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Grills,Breakroom > Appliances > Kitchen > Grills,4,True,30.0,"Appliances & Kitchenware > Small Appliances > Griddles, Grills & Waffle Makers",0.3648448969168848,False,1.0,0.0,0.0,PARITY,68.34821178474265,10.188357633067307,0.9565891472868217,1766,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Ice Makers,Breakroom > Appliances > Kitchen > Ice Makers,4,True,27.0,Appliances & Kitchenware > Major Appliances > Ice Makers & Dispensers,0.5619094271282273,True,1.0,-1.8657263994132607,0.0,PARITY,72.94991407998074,39.27214282520038,0.9567901234567902,32,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Microwaves,Breakroom > Appliances > Kitchen > Microwaves,4,True,71.0,Appliances & Kitchenware > Small Appliances > Microwaves,0.7640744234366602,True,1.0,0.8689857324758217,0.0,DEEPEN,92.2974287885649,25.319444444444443,0.9536423841059603,46,0.3456099628475046,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Refrigerators,Breakroom > Appliances > Kitchen > Refrigerators,4,True,111.0,Appliances & Kitchenware > Major Appliances > Refrigerators,0.7534167666057663,True,1.0,0.9772352545921033,0.0,DEEPEN,92.21334101865965,26.20138888888889,0.950354609929078,34,0.3719641250371223,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Stoves,Breakroom > Appliances > Kitchen > Stoves,4,True,28.0,Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Kitchen Storage & Organization,0.14969471342141213,False,0.0,3.367295829986474,5.973205904940695,ENTER,69.650537366138,0.0,1.0,1767,0.8496155125133517,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Toasters & Toaster Ovens,Breakroom > Appliances > Kitchen > Toasters & Toaster Ovens,4,True,44.0,"Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",0.7650819280088248,True,1.0,1.2889660171593285,0.0,DEEPEN,94.64864065362497,69.97916666666666,0.9556259904912837,195,0.17592827085450782,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Kitchen > Water Filters & Dispensers,Breakroom > Appliances > Kitchen > Water Filters & Dispensers,4,True,46.0,"Coffee, Water & Snacks > Breakroom Appliances > Water Filters & Dispensers",0.827938176455698,True,1.0,0.6804620210326298,0.0,PARITY,98.66454689984101,74.52083333333334,0.9554848966613673,196,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry,Breakroom > Appliances > Laundry,3,False,47.0,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories,0.4989710508424865,True,1.0,-2.018649381693486,0.0,PARITY,91.10595655179235,78.88695652173912,0.9735349716446124,171,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Dryers,Breakroom > Appliances > Laundry > Dryers,4,True,6.0,Cleaning Supplies > Laundry Care > Dryer Sheets,0.52896936387124,True,1.0,-3.4962752464462694,0.0,PARITY,100.0,58.895833333333336,1.0,35,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Fabric Steamers,Breakroom > Appliances > Laundry > Fabric Steamers,4,True,12.0,Retail Store Supplies > Sewing & Tailoring > Fabric,0.4605440986765801,True,1.0,1.48438513866513,0.0,DEEPEN,88.75956410876529,42.577564426482375,1.0,1344,0.35400136873814664,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Irons,Breakroom > Appliances > Laundry > Irons,4,True,7.0,"Tools, Parts & Supplies > Power Tools > Soldering Guns & Irons",0.3572748361833527,False,1.0,0.0,0.0,PARITY,80.34474098897648,13.73041085330697,1.0,1768,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Sewing Machines,Breakroom > Appliances > Laundry > Sewing Machines,4,True,18.0,Retail Store Supplies > Sewing & Tailoring > Sewing Machines,0.7329705761769507,True,1.0,0.010841613678691076,0.0,PARITY,97.19844909310615,40.50925925925925,1.0,1352,,,
OfficeDepot,OfficeDepot::Breakroom > Appliances > Laundry > Washers,Breakroom > Appliances > Laundry > Washers,4,True,4.0,Appliances & Kitchenware > Major Appliances > Washers & Dryers,0.5023893541917224,True,1.0,-3.8120679083372275,0.0,PARITY,85.54890200285166,28.680555555555554,1.0,35,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages,Breakroom > Beverages,2,False,290.0,"Coffee, Water & Snacks > Water & Beverages",0.5490974519081229,True,1.0,-0.27117749569988714,0.0,PARITY,99.59841348537432,83.10236220472441,0.9866137828458106,234,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages > Energy & Nutrition Drinks,Breakroom > Beverages > Energy & Nutrition Drinks,3,True,59.0,"Coffee, Water & Snacks > Water & Beverages > Energy & Sports Drinks",0.5262623187230245,True,1.0,0.7052526776448453,0.0,DEEPEN,100.0,75.75,1.0,235,0.10414419087136931,1P-CORE GAP,0.10989078947368423
OfficeDepot,OfficeDepot::Breakroom > Beverages > Hot Chocolate,Breakroom > Beverages > Hot Chocolate,3,True,18.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.5394577424808213,True,1.0,-0.8356402229243582,0.0,PARITY,100.0,79.04166666666667,1.0,198,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages > Juice,Breakroom > Beverages > Juice,3,True,43.0,"Coffee, Water & Snacks > Water & Beverages > Juice",0.8767815245657239,True,1.0,1.028201354371515,0.0,DEEPEN,100.0,71.5625,1.0,236,0.1551672717842324,1P-CORE GAP,0.16598519736842107
OfficeDepot,OfficeDepot::Breakroom > Beverages > Soda,Breakroom > Beverages > Soda,3,True,35.0,"Coffee, Water & Snacks > Water & Beverages > Soda",0.8767815245657239,True,1.0,1.0007186049355865,0.0,DEEPEN,100.0,70.52083333333333,1.0,239,0.15693680843706778,1P-CORE GAP,0.16834155701754386
OfficeDepot,OfficeDepot::Breakroom > Beverages > Tea,Breakroom > Beverages > Tea,3,True,76.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",0.729322125321717,True,1.0,0.6637452311738294,0.0,PARITY,100.0,77.77083333333333,1.0,208,,,
OfficeDepot,OfficeDepot::Breakroom > Beverages > Water,Breakroom > Beverages > Water,3,True,59.0,"Coffee, Water & Snacks > Water & Beverages > Water",0.8767815245657239,True,1.0,0.05816322265197105,0.0,PARITY,100.0,80.39583333333333,1.0,240,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks,Breakroom > Candy & Snacks,2,False,802.0,"Coffee, Water & Snacks > Snacks & Food",0.3534298402129051,False,1.0,0.6508564113160489,0.0,PARITY,93.55893710285937,60.649280736314246,0.9846678023850085,1769,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Chips & Pretzels,Breakroom > Candy & Snacks > Chips & Pretzels,3,True,117.0,"Coffee, Water & Snacks > Snacks & Food > Pretzels",0.5977419128451108,True,1.0,2.4506909680433555,0.0,DEEPEN,100.0,76.4375,1.0,230,0.17315015560165975,1P-CORE GAP,0.17919901315789472
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Chocolate & Caramels,Breakroom > Candy & Snacks > Chocolate & Caramels,3,True,137.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",0.5343494572809452,True,1.0,1.1471744830664066,0.0,DEEPEN,100.0,79.04166666666667,1.0,198,0.12235840248962648,1P-CORE GAP,0.12850767543859642
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Cookies,Breakroom > Candy & Snacks > Cookies,3,True,74.0,"Coffee, Water & Snacks > Snacks & Food > Cookies",0.8192591265984024,True,1.0,1.0064111497869819,0.0,DEEPEN,100.0,75.20833333333333,1.0,218,0.13321663208852005,1P-CORE GAP,0.1426173245614035
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Crackers,Breakroom > Candy & Snacks > Crackers,3,True,57.0,"Coffee, Water & Snacks > Snacks & Food > Crackers",0.8192591265984024,True,1.0,1.542746537935428,0.0,DEEPEN,100.0,69.97916666666666,1.0,219,0.19818732710926695,1P-CORE GAP,0.20809177631578948
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Gift Baskets,Breakroom > Candy & Snacks > Gift Baskets,3,True,4.0,Office Supplies > Storage & Organization > Storage Baskets,0.3454053449206351,False,1.0,0.0,0.0,PARITY,83.6285332119792,26.832892298928662,1.0,1770,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Gum & Mints,Breakroom > Candy & Snacks > Gum & Mints,3,True,60.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",0.792481932043998,True,1.0,1.2865955846050956,0.0,DEEPEN,100.0,76.7244094488189,1.0,199,0.13975012252099187,1P-CORE GAP,0.14859627020306665
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Hard Candy,Breakroom > Candy & Snacks > Hard Candy,3,True,32.0,"Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",0.5491093554666752,True,1.0,0.7764966553066062,0.0,DEEPEN,100.0,71.22916666666667,1.0,201,0.1302447268326417,1P-CORE GAP,0.14006853070175432
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Licorice & Gummy Snacks,Breakroom > Candy & Snacks > Licorice & Gummy Snacks,3,True,73.0,"Coffee, Water & Snacks > Snacks & Food",0.298612691045655,False,1.0,0.0,0.0,PARITY,83.6285332119792,3.5703779699644564,1.0,1771,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Nuts & Bars,Breakroom > Candy & Snacks > Nuts & Bars,3,True,216.0,"Coffee, Water & Snacks > Snacks & Food > Nuts & Seeds",0.3979284532443897,False,1.0,0.0,0.0,PARITY,83.6285332119792,46.30785998113475,1.0,1772,,,
OfficeDepot,OfficeDepot::Breakroom > Candy & Snacks > Popcorn,Breakroom > Candy & Snacks > Popcorn,3,True,32.0,"Coffee, Water & Snacks > Snacks & Food > Popcorn",0.8192591265984024,True,1.0,1.703935414420435,0.0,DEEPEN,100.0,64.41666666666667,1.0,229,0.24199619640387277,1P-CORE GAP,0.25264166666666665
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies,Breakroom > Coffee & Coffee Supplies,2,False,728.0,"Coffee, Water & Snacks > Coffee",0.579730008347564,True,1.0,0.5105134060138754,0.0,PARITY,94.11333517599093,85.93700787401575,0.9849498327759197,202,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Carafes,Breakroom > Coffee & Coffee Supplies > Carafes,3,True,14.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.51546590072596,True,1.0,-0.08266590573012778,0.0,PARITY,100.0,71.70833333333334,1.0,203,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee,Breakroom > Coffee & Coffee Supplies > Coffee,3,True,434.0,"Coffee, Water & Snacks > Coffee",0.8796083654658958,True,1.0,1.7183870793352574,0.0,DEEPEN,100.0,85.93700787401575,1.0,202,0.09610683830496293,1P-CORE GAP,0.10103149606299212
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Filters,Breakroom > Coffee & Coffee Supplies > Coffee Filters,3,True,16.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",0.8796083654658958,True,1.0,1.36612608768072,0.0,DEEPEN,100.0,74.31496062992127,1.0,205,0.15805358251380391,1P-CORE GAP,0.16830460008288423
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Organizers,Breakroom > Coffee & Coffee Supplies > Coffee Organizers,3,True,7.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",0.7294511522548363,True,1.0,-0.6220833507874515,0.0,PARITY,100.0,74.31496062992127,1.0,207,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Coffee Pots,Breakroom > Coffee & Coffee Supplies > Coffee Pots,3,True,8.0,"Coffee, Water & Snacks > Coffee",0.6084024633662863,True,1.0,-2.1597343744172073,0.0,PARITY,100.0,75.49724307718826,1.0,202,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Creamers,Breakroom > Coffee & Coffee Supplies > Creamers,3,True,83.0,"Coffee, Water & Snacks > Water & Beverages > Milk & Creamer",0.4300328216107583,False,1.0,0.0,0.0,PARITY,81.89919629790504,63.08660439306156,1.0,1773,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,Breakroom > Coffee & Coffee Supplies > Hot Cups & Lids,3,True,125.0,Party Supplies > Disposable Cups,0.35239930067571495,False,1.0,0.0,0.0,PARITY,81.89919629790504,11.76694317052375,1.0,1774,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Stir Sticks,Breakroom > Coffee & Coffee Supplies > Stir Sticks,3,True,13.0,"Coffee, Water & Snacks > Snacks & Food > Jerky & Meat Sticks",0.23516904567734775,False,1.0,0.0,0.0,PARITY,81.89919629790504,0.0,1.0,1775,,,
OfficeDepot,OfficeDepot::Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,Breakroom > Coffee & Coffee Supplies > Sugar & Sweeteners,3,True,36.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Sugar & Sweeteners",0.7211977925957685,True,1.0,0.592279272881326,0.0,PARITY,100.0,81.51652173913043,1.0,225,,,
OfficeDepot,OfficeDepot::Breakroom > Cookware,Breakroom > Cookware,2,False,114.0,Restaurant & Foodservice Supplies > Smallwares > Commercial Cookware,0.47716902996545363,True,1.0,1.3652656959538878,0.0,DEEPEN,93.7403697778092,21.550418422778346,0.9871733966745844,1291,0.4667075871987272,CURATE - DEEPEN,0.4960161041684047
OfficeDepot,OfficeDepot::Breakroom > Cookware > Bakeware,Breakroom > Cookware > Bakeware,3,True,32.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Bakeware,0.7539838861078062,True,1.0,1.908766752642953,0.0,DEEPEN,98.27297989728,23.44695652173913,1.0,14,0.5319050449974855,,
OfficeDepot,OfficeDepot::Breakroom > Cookware > Kitchen Scales,Breakroom > Cookware > Kitchen Scales,3,True,7.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools,0.36308099828448365,False,1.0,0.0,0.0,PARITY,73.28407744913956,11.852901270340519,1.0,1776,,,
OfficeDepot,OfficeDepot::Breakroom > Cookware > Pots & Pans,Breakroom > Cookware > Pots & Pans,3,True,59.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Pots & Pans,0.7539838861078062,True,1.0,0.878987114712865,0.0,DEEPEN,100.0,27.516521739130432,1.0,24,0.3545975969691502,,
OfficeDepot,OfficeDepot::Breakroom > Cookware > Teapots & Kettles,Breakroom > Cookware > Teapots & Kettles,3,True,16.0,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",0.23430416851624455,False,1.0,0.0,0.0,PARITY,73.28407744913956,0.0,1.0,1777,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery","Breakroom > Cups, Plates & Cutlery",2,False,911.0,"Coffee, Water & Snacks > Plates, Cups & Cutlery",0.5149664074029208,True,1.0,0.9288722223063015,0.0,DEEPEN,98.38824384059083,82.53543307086615,0.9841781423967184,214,0.08865238842689095,1P-CORE GAP,0.09521065941065282
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Bowls","Breakroom > Cups, Plates & Cutlery > Bowls",3,True,18.0,Party Supplies > Disposable Bowls,0.5772515174989485,True,1.0,0.5712363189584413,0.0,PARITY,100.0,28.05249343832021,1.0,1212,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cooking Utensils","Breakroom > Cups, Plates & Cutlery > Cooking Utensils",3,True,28.0,Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cooking Utensils,0.7371002721496669,True,1.0,0.30870327201499315,0.0,PARITY,100.0,27.22434782608695,1.0,16,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cups","Breakroom > Cups, Plates & Cutlery > Cups",3,True,272.0,Party Supplies > Disposable Cups,0.5366495998233852,True,1.0,1.4930953053803613,0.0,DEEPEN,100.0,32.44094488188976,1.0,1214,0.4403953344006273,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Cutlery","Breakroom > Cups, Plates & Cutlery > Cutlery",3,True,150.0,Restaurant & Foodservice Supplies > Tabletop > Flatware,0.7302437470975551,True,1.0,3.6874267865999855,0.0,DEEPEN,98.33459017343726,61.01537018168485,1.0,1300,0.30264998925357967,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Dinnerware","Breakroom > Cups, Plates & Cutlery > Dinnerware",3,True,5.0,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0.7426609468352717,True,1.0,-1.7040087206705468,0.0,PARITY,100.0,27.31944444444444,1.0,7,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Food Storage","Breakroom > Cups, Plates & Cutlery > Food Storage",3,True,206.0,Restaurant & Foodservice Supplies > Disposable Food Packaging > Disposable Bags > Food Storage Bags,0.575959938976843,True,1.0,2.9339369955862415,0.0,DEEPEN,100.0,26.23611111111111,1.0,1267,0.5653190986629784,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Napkins","Breakroom > Cups, Plates & Cutlery > Napkins",3,True,43.0,Party Supplies > Napkins,0.8680865063654821,True,1.0,-0.36342594051434274,0.0,PARITY,100.0,44.89566990287518,1.0,1217,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Plates","Breakroom > Cups, Plates & Cutlery > Plates",3,True,57.0,Party Supplies > Disposable Plates,0.5567967786776464,True,1.0,-0.19927818267009023,0.0,PARITY,100.0,50.52173913043478,1.0,1216,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Serveware","Breakroom > Cups, Plates & Cutlery > Serveware",3,True,55.0,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware,0.7426609468352717,True,1.0,0.5295835008365479,0.0,PARITY,100.0,27.31944444444444,1.0,7,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Tablecloths","Breakroom > Cups, Plates & Cutlery > Tablecloths",3,True,10.0,Restaurant & Foodservice Supplies > Tabletop > Placemats & Tablecloths,0.47920071089897054,True,1.0,-1.097872917100231,0.0,PARITY,100.0,25.458333333333332,1.0,1303,,,
OfficeDepot,"OfficeDepot::Breakroom > Cups, Plates & Cutlery > Water Bottles","Breakroom > Cups, Plates & Cutlery > Water Bottles",3,True,67.0,"Coffee, Water & Snacks > Water & Beverages > Water Bottles, Tumblers & Travel Mugs",0.40553987859701984,False,1.0,0.0,0.0,PARITY,88.26735792627365,57.22739741865269,1.0,1778,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid,Breakroom > First Aid,2,False,117.0,Healthcare Supplies > First Aid,0.6615739016298476,True,1.0,-0.14293822879357876,0.0,PARITY,91.16527641821804,41.979166666666664,0.9871642500594248,831,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Bandages,Breakroom > First Aid > Bandages,3,True,26.0,Healthcare Supplies > Wound Care > Bandages,0.7306374800935084,True,1.0,-0.45200154801484604,0.0,PARITY,99.65714566791269,44.538509732673106,1.0,1005,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > First Aid Kits,Breakroom > First Aid > First Aid Kits,3,True,46.0,Healthcare Supplies > First Aid > First Aid Kits,0.9101613643602415,True,1.0,0.4799963066104498,0.0,PARITY,100.0,41.979166666666664,1.0,831,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine,Breakroom > First Aid > Medicine,3,False,44.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.4721804170140875,True,1.0,-3.288454468749772,0.0,PARITY,78.22900079682671,48.842592592592595,1.0,838,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Antacids,Breakroom > First Aid > Medicine > Antacids,4,True,5.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,0.8513333709629215,True,1.0,0.26252687931458496,0.0,PARITY,87.41107644989457,38.7304347826087,1.0,839,,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Aspirin & Pain Relievers,Breakroom > First Aid > Medicine > Aspirin & Pain Relievers,4,True,25.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,0.6753168103402976,True,1.0,0.9381028815991725,0.0,DEEPEN,84.83496316877417,42.10434782608696,1.0,845,0.27130642128604576,,
OfficeDepot,OfficeDepot::Breakroom > First Aid > Medicine > Cold & Sinus Medicine,Breakroom > First Aid > Medicine > Cold & Sinus Medicine,4,True,15.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins,0.24862691181193047,False,1.0,0.0,0.0,PARITY,64.15837162589168,0.0,1.0,1779,,,
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods,Breakroom > Fresh & Frozen Foods,2,False,113.0,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Frozen Foods",0.5717135123615052,True,0.7699115044247787,1.3756536989014414,5.546548340302073,DEEPEN,85.94472720205034,79.70086956521739,0.9933507480408454,224,0.15080151375193113,1P-CORE GAP,0.15575682451847406
OfficeDepot,OfficeDepot::Breakroom > Fresh & Frozen Foods > Bakery & Breads,Breakroom > Fresh & Frozen Foods > Bakery & Breads,3,True,10.0,Appliances & Kitchenware > Small Appliances > Bread Machines,0.25220187364609625,False,1.0,0.0,0.0,PARITY,58.390122248046005,0.0,0.7475728155339806,1780,,,
